id,clave_sat,state_id/id,name
__export__.res_country_state_ciudad_06BCS,06,BCS,Puerto Adolfo López Mateos
__export__.res_country_state_ciudad_06CAM,06,CAM,Sabancuy
__export__.res_country_state_ciudad_06COA,06,COA,Piedras Negras
__export__.res_country_state_ciudad_06CHH,06,CHH,Juárez
__export__.res_country_state_ciudad_06CHP,06,CHP,Jiquipilas
__export__.res_country_state_ciudad_06DIF,06,DIF,Ciudad de México
__export__.res_country_state_ciudad_06DUR,06,DUR,San Juan del Río del Centauro del Norte
__export__.res_country_state_ciudad_06GRO,06,GRO,Ayutla de los Libres
__export__.res_country_state_ciudad_06GUA,06,GUA,Irapuato
__export__.res_country_state_ciudad_06HID,06,HID,Tulancingo
__export__.res_country_state_ciudad_06JAL,06,JAL,Puerto Vallarta
__export__.res_country_state_ciudad_06MEX,06,MEX,Huixquilucan de Degollado
__export__.res_country_state_ciudad_06MIC,06,MIC,Morelia
__export__.res_country_state_ciudad_06MOR,06,MOR,Santa Rosa Treinta
__export__.res_country_state_ciudad_06NAY,06,NAY,Compostela
__export__.res_country_state_ciudad_06NLE,06,NLE,Montemorelos
__export__.res_country_state_ciudad_06OAX,06,OAX,Heroica Ciudad de Huajuapan de León
__export__.res_country_state_ciudad_06PUE,06,PUE,Teziutlan
__export__.res_country_state_ciudad_06ROO,06,ROO,Kantunilkín
__export__.res_country_state_ciudad_06SIN,06,SIN,Guamúchil
__export__.res_country_state_ciudad_06SLP,06,SLP,Soledad de Graciano Sánchez
__export__.res_country_state_ciudad_06SON,06,SON,Heroica Guaymas
__export__.res_country_state_ciudad_06TAM,06,TAM,Nuevo Laredo
__export__.res_country_state_ciudad_06TLA,06,TLA,Chiautempan
__export__.res_country_state_ciudad_06VER,06,VER,Coatzacoalcos
__export__.res_country_state_ciudad_06YUC,06,YUC,Kanasín
__export__.res_country_state_ciudad_06ZAC,06,ZAC,Ciudad Cuauhtémoc
__export__.res_country_state_ciudad_07AGU,07,AGU,Asientos
__export__.res_country_state_ciudad_07BCN,07,BCN,San Felipe
__export__.res_country_state_ciudad_07BCS,07,BCS,Todos Santos
__export__.res_country_state_ciudad_07CAM,07,CAM,Hopelchén
__export__.res_country_state_ciudad_07COA,07,COA,Sabinas
__export__.res_country_state_ciudad_07CHH,07,CHH,Nuevo Casas Grandes
__export__.res_country_state_ciudad_07CHP,07,CHP,Villaflores
__export__.res_country_state_ciudad_07DIF,07,DIF,Ciudad de México
__export__.res_country_state_ciudad_07DUR,07,DUR,Peñón Blanco
